32708,1
32709,1
32710,1
32711,2
32712,1
32713,1
32714,1
32715,1
32716,2
32717,0
32718,1
32719,2
32720,2
32721,2
32722,1
32723,2
32724,1
32725,2
32726,1
32727,0
32728,1
32729,1
32730,1
32731,1
32732,1
32733,1
32734,1
32735,2
32736,1
32737,1
32738,0
32739,1
32740,1
32741,1
32742,2
32743,1
32744,2
32745,1
32746,1
32747,1
32748,1
32749,2
32750,1
32751,1
32752,2
32753,0
32754,1
32755,0
32756,1
32757,2
32758,1
32759,1
32760,1
32761,0
32762,2
32763,0
32764,0
32765,2
32766,0
32767,1
32768,2
32769,1
32770,0
32771,1
32772,2
32773,1
32774,2
32775,0
32776,1
32777,1
32778,1
32779,1
32780,1
32781,0
32782,1
32783,1
32784,3
32785,3
32786,3
32787,3
32788,1
32789,1
32790,3
32791,3
32792,3
32793,3
32794,3
32795,3
32796,3
32797,3
32798,3
32799,3
32800,3
32801,3
32802,3
32803,3
32804,3
32805,3
32806,3
32807,3
